PV Name,Value Written,Value Read,Time,Delta
process_data_read509:temperature,1018,1018.0,1626165420604,0.0
process_data_read509:temperature,1019,1018.0,1626165420604,0.0
process_data_read509:temperature,1020,1018.0,1626165420604,0.0
process_data_read509:temperature,1021,1018.0,1626165420604,0.0
process_data_read509:temperature,1022,1018.0,1626165420604,0.0
process_data_read509:temperature,1023,1018.0,1626165420604,0.0
process_data_read509:temperature,1024,1018.0,1626165420604,0.0
process_data_read509:temperature,1025,1018.0,1626165420604,0.0
process_data_read509:temperature,1026,1018.0,1626165420604,0.0
process_data_read509:temperature,1027,1018.0,1626165420604,0.0
process_data_read509:temperature,1028,1018.0,1626165420604,0.0
process_data_read509:temperature,1029,1018.0,1626165420604,0.0
process_data_read509:temperature,1030,1018.0,1626165420604,0.0
process_data_read509:temperature,1031,1018.0,1626165420604,0.0
process_data_read509:temperature,1032,1018.0,1626165420604,0.0
process_data_read509:temperature,1033,1018.0,1626165420604,0.0
process_data_read509:temperature,1034,1018.0,1626165420604,0.0
process_data_read509:temperature,1035,1018.0,1626165420604,0.0
process_data_read509:temperature,1036,1018.0,1626165420604,0.0
process_data_read509:temperature,1037,1018.0,1626165420604,0.0
process_data_read509:temperature,1038,1018.0,1626165420604,0.0
process_data_read509:temperature,1039,1018.0,1626165420604,0.0
process_data_read509:temperature,1040,1018.0,1626165420604,0.0
process_data_read509:temperature,1041,1018.0,1626165420604,0.0
process_data_read509:temperature,1042,1018.0,1626165420604,0.0
process_data_read509:temperature,1043,1020.0,1626165420971,367.0
process_data_read509:temperature,1044,1021.0,1626165420994,23.0
process_data_read509:temperature,1045,1023.0,1626165421044,50.0
process_data_read509:temperature,1046,1024.0,1626165421067,23.0
process_data_read509:temperature,1047,1025.0,1626165421095,28.0
